da_asset_short_name|report_date|da_quantity|da_asset_id|intermediary_id|customer_type|table_id|is_digital_asset_outstanding|fiat_asset_id|customer_status|da_wallet_address|customer_code|is_update|fiat_quantity|da_asset_isin|customer_code_amlo
KAVALON|2025-03-10|2000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520634|112520634|F|-|-|-
KAVALON|2025-03-10|2000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501218|112501218|F|-|-|-
KAVALON|2025-03-10|20000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501009|112501009|F|-|-|-
KAVALON|2025-03-10|2500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501068|112501068|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0471|1124A0471|F|-|-|-
KAVALON|2025-03-10|2000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501004|112501004|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501022|112501022|F|-|-|-
KAVALON|2025-03-10|300000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501105|112501105|F|-|-|-
KAVALON|2025-03-10|100000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520653|112520653|F|-|-|-
KAVALON|2025-03-10|1000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501185|112501185|F|-|-|-
KAVALON|2025-03-10|300000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501115|112501115|F|-|-|-
KAVALON|2025-03-10|100000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501026|112501026|F|-|-|-
KAVALON|2025-03-10|400000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501152|112501152|F|-|-|-
KAVALON|2025-03-10|50000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501003|112501003|F|-|-|-
KAVALON|2025-03-10|100000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520673|112520673|F|-|-|-
KAVALON|2025-03-10|100000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501163|112501163|F|-|-|-
KAVALON|2025-03-10|1000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1122A0338|1122A0338|F|-|-|-
KAVALON|2025-03-10|1000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112401027|112401027|F|-|-|-
KAVALON|2025-03-10|1000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0614|1124A0614|F|-|-|-
KAVALON|2025-03-10|200000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501166|112501166|F|-|-|-
KAVALON|2025-03-10|100000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501223|112501223|F|-|-|-
KAVALON|2025-03-10|300000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501189|112501189|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501222|112501222|F|-|-|-
KAVALON|2025-03-10|20000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501164|112501164|F|-|-|-
KAVALON|2025-03-10|300000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520636|112520636|F|-|-|-
KAVALON|2025-03-10|200000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501170|112501170|F|-|-|-
KAVALON|2025-03-10|250000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112401112|112401112|F|-|-|-
KAVALON|2025-03-10|300000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501118|112501118|F|-|-|-
KAVALON|2025-03-10|1000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501174|112501174|F|-|-|-
KAVALON|2025-03-10|50000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112401115|112401115|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|21|0105561177671;THDA0000000021;18|T|-|OT|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-212500002|212500002|F|-|-|-
KAVALON|2025-03-10|1000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520655|112520655|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501112|112501112|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501045|112501045|F|-|-|-
KAVALON|2025-03-10|50000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501030|112501030|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501181|112501181|F|-|-|-
KAVALON|2025-03-10|1000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520654|112520654|F|-|-|-
KAVALON|2025-03-10|3000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520646|112520646|F|-|-|-
KAVALON|2025-03-10|3000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520635|112520635|F|-|-|-
KAVALON|2025-03-10|200000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501184|112501184|F|-|-|-
KAVALON|2025-03-10|20000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501007|112501007|F|-|-|-
KAVALON|2025-03-10|3400000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0389|1124A0389|F|-|-|-
KAVALON|2025-03-10|200000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0492|1124A0492|F|-|-|-
KAVALON|2025-03-10|300000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0105|1124A0105|F|-|-|-
KAVALON|2025-03-10|50000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501177|112501177|F|-|-|-
KAVALON|2025-03-10|20000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501183|112501183|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520638|112520638|F|-|-|-
KAVALON|2025-03-10|1500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|RI|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501106|112501106|F|-|-|-
KAVALON|2025-03-10|1000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501084|112501084|F|-|-|-
KAVALON|2025-03-10|200000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501186|112501186|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501080|112501080|F|-|-|-
KAVALON|2025-03-10|5000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520644|112520644|F|-|-|-
KAVALON|2025-03-10|3000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0413|1124A0413|F|-|-|-
KAVALON|2025-03-10|10000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0116|1124A0116|F|-|-|-
KAVALON|2025-03-10|20000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0130|1124A0130|F|-|-|-
KAVALON|2025-03-10|3000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0481|1124A0481|F|-|-|-
KAVALON|2025-03-10|10000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0128|1124A0128|F|-|-|-
KAVALON|2025-03-10|3000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112520651|112520651|F|-|-|-
KAVALON|2025-03-10|5000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-1124A0136|1124A0136|F|-|-|-
KAVALON|2025-03-10|10000000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|HNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501227|112501227|F|-|-|-
KAVALON|2025-03-10|500000.00000000|THDA0000000021|0105561177671|11|0105561177671;THDA0000000021;18|T|-|UHNW|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-112501215|112501215|F|-|-|-
KAVALON|2025-03-10|191660000.00000000|THDA0000000021|0105561177671|21|0105561177671;THDA0000000021;18|T|-|OT|0xD387ad5Ea23De2CaF7493992BF60866c16aE3F5D-212500001|212500001|F|-|-|-
